t,n_bits,p,prep_init,cost_total,prep_in_mixers,reflection_anc,reflection_noanc,total_depth_anc,total_depth_noanc,n_ancillas_anc
4141,33128,6,495,6,5940,210,397542,6651,403983,33127
4142,33136,6,495,6,5940,210,397638,6651,404079,33135
4143,33144,6,495,6,5940,210,397734,6651,404175,33143
4144,33152,6,495,6,5940,210,397830,6651,404271,33151
4145,33160,6,495,6,5940,210,397926,6651,404367,33159
4146,33168,6,495,6,5940,210,398022,6651,404463,33167
4147,33176,6,495,6,5940,210,398118,6651,404559,33175
4148,33184,6,495,6,5940,210,398214,6651,404655,33183
4149,33192,6,495,6,5940,210,398310,6651,404751,33191
4150,33200,6,495,6,5940,210,398406,6651,404847,33199
4151,33208,6,495,6,5940,210,398502,6651,404943,33207
4152,33216,6,495,6,5940,210,398598,6651,405039,33215
4153,33224,6,495,6,5940,210,398694,6651,405135,33223
4154,33232,6,495,6,5940,210,398790,6651,405231,33231
4155,33240,6,495,6,5940,210,398886,6651,405327,33239
4156,33248,6,495,6,5940,210,398982,6651,405423,33247
4157,33256,6,495,6,5940,210,399078,6651,405519,33255
4158,33264,6,495,6,5940,210,399174,6651,405615,33263
4159,33272,6,495,6,5940,210,399270,6651,405711,33271
4160,33280,6,495,6,5940,210,399366,6651,405807,33279
4161,33288,6,495,6,5940,210,399462,6651,405903,33287
4162,33296,6,495,6,5940,210,399558,6651,405999,33295
4163,33304,6,495,6,5940,210,399654,6651,406095,33303
4164,33312,6,495,6,5940,210,399750,6651,406191,33311
4165,33320,6,495,6,5940,210,399846,6651,406287,33319
4166,33328,6,495,6,5940,210,399942,6651,406383,33327
4167,33336,6,495,6,5940,210,400038,6651,406479,33335
4168,33344,6,495,6,5940,210,400134,6651,406575,33343
4169,33352,6,495,6,5940,210,400230,6651,406671,33351
4170,33360,6,495,6,5940,210,400326,6651,406767,33359
4171,33368,6,495,6,5940,210,400422,6651,406863,33367
4172,33376,6,495,6,5940,210,400518,6651,406959,33375
4173,33384,6,495,6,5940,210,400614,6651,407055,33383
4174,33392,6,495,6,5940,210,400710,6651,407151,33391
4175,33400,6,495,6,5940,210,400806,6651,407247,33399
4176,33408,6,495,6,5940,210,400902,6651,407343,33407
4177,33416,6,495,6,5940,210,400998,6651,407439,33415
4178,33424,6,495,6,5940,210,401094,6651,407535,33423
4179,33432,6,495,6,5940,210,401190,6651,407631,33431
4180,33440,6,495,6,5940,210,401286,6651,407727,33439
4181,33448,6,495,6,5940,210,401382,6651,407823,33447
4182,33456,6,495,6,5940,210,401478,6651,407919,33455
4183,33464,6,495,6,5940,210,401574,6651,408015,33463
4184,33472,6,495,6,5940,210,401670,6651,408111,33471
4185,33480,6,495,6,5940,210,401766,6651,408207,33479
4186,33488,6,495,6,5940,210,401862,6651,408303,33487
4187,33496,6,495,6,5940,210,401958,6651,408399,33495
4188,33504,6,495,6,5940,210,402054,6651,408495,33503
4189,33512,6,495,6,5940,210,402150,6651,408591,33511
4190,33520,6,495,6,5940,210,402246,6651,408687,33519
4191,33528,6,495,6,5940,210,402342,6651,408783,33527
4192,33536,6,495,6,5940,210,402438,6651,408879,33535
4193,33544,6,495,6,5940,210,402534,6651,408975,33543
4194,33552,6,495,6,5940,210,402630,6651,409071,33551
4195,33560,6,495,6,5940,210,402726,6651,409167,33559
4196,33568,6,495,6,5940,210,402822,6651,409263,33567
4197,33576,6,495,6,5940,210,402918,6651,409359,33575
4198,33584,6,495,6,5940,210,403014,6651,409455,33583
4199,33592,6,495,6,5940,210,403110,6651,409551,33591
4200,33600,6,495,6,5940,210,403206,6651,409647,33599
4201,33608,6,495,6,5940,210,403302,6651,409743,33607
4202,33616,6,495,6,5940,210,403398,6651,409839,33615
4203,33624,6,495,6,5940,210,403494,6651,409935,33623
4204,33632,6,495,6,5940,210,403590,6651,410031,33631
4205,33640,6,495,6,5940,210,403686,6651,410127,33639
4206,33648,6,495,6,5940,210,403782,6651,410223,33647
4207,33656,6,495,6,5940,210,403878,6651,410319,33655
4208,33664,6,495,6,5940,210,403974,6651,410415,33663
4209,33672,6,495,6,5940,210,404070,6651,410511,33671
4210,33680,6,495,6,5940,210,404166,6651,410607,33679
4211,33688,6,495,6,5940,210,404262,6651,410703,33687
4212,33696,6,495,6,5940,210,404358,6651,410799,33695
4213,33704,6,495,6,5940,210,404454,6651,410895,33703
4214,33712,6,495,6,5940,210,404550,6651,410991,33711
4215,33720,6,495,6,5940,210,404646,6651,411087,33719
4216,33728,6,495,6,5940,210,404742,6651,411183,33727
4217,33736,6,495,6,5940,210,404838,6651,411279,33735
4218,33744,6,495,6,5940,210,404934,6651,411375,33743
4219,33752,6,495,6,5940,210,405030,6651,411471,33751
4220,33760,6,495,6,5940,210,405126,6651,411567,33759
4221,33768,6,495,6,5940,210,405222,6651,411663,33767
4222,33776,6,495,6,5940,210,405318,6651,411759,33775
4223,33784,6,495,6,5940,210,405414,6651,411855,33783
4224,33792,6,495,6,5940,210,405510,6651,411951,33791
4225,33800,6,495,6,5940,210,405606,6651,412047,33799
4226,33808,6,495,6,5940,210,405702,6651,412143,33807
4227,33816,6,495,6,5940,210,405798,6651,412239,33815
4228,33824,6,495,6,5940,210,405894,6651,412335,33823
4229,33832,6,495,6,5940,210,405990,6651,412431,33831
4230,33840,6,495,6,5940,210,406086,6651,412527,33839
4231,33848,6,495,6,5940,210,406182,6651,412623,33847
4232,33856,6,495,6,5940,210,406278,6651,412719,33855
4233,33864,6,495,6,5940,210,406374,6651,412815,33863
4234,33872,6,495,6,5940,210,406470,6651,412911,33871
4235,33880,6,495,6,5940,210,406566,6651,413007,33879
4236,33888,6,495,6,5940,210,406662,6651,413103,33887
4237,33896,6,495,6,5940,210,406758,6651,413199,33895
4238,33904,6,495,6,5940,210,406854,6651,413295,33903
4239,33912,6,495,6,5940,210,406950,6651,413391,33911
4240,33920,6,495,6,5940,210,407046,6651,413487,33919
4241,33928,6,495,6,5940,210,407142,6651,413583,33927
4242,33936,6,495,6,5940,210,407238,6651,413679,33935
4243,33944,6,495,6,5940,210,407334,6651,413775,33943
4244,33952,6,495,6,5940,210,407430,6651,413871,33951
4245,33960,6,495,6,5940,210,407526,6651,413967,33959
4246,33968,6,495,6,5940,210,407622,6651,414063,33967
4247,33976,6,495,6,5940,210,407718,6651,414159,33975
4248,33984,6,495,6,5940,210,407814,6651,414255,33983
4249,33992,6,495,6,5940,210,407910,6651,414351,33991
4250,34000,6,495,6,5940,210,408006,6651,414447,33999
4251,34008,6,495,6,5940,210,408102,6651,414543,34007
4252,34016,6,495,6,5940,210,408198,6651,414639,34015
4253,34024,6,495,6,5940,210,408294,6651,414735,34023
4254,34032,6,495,6,5940,210,408390,6651,414831,34031
4255,34040,6,495,6,5940,210,408486,6651,414927,34039
4256,34048,6,495,6,5940,210,408582,6651,415023,34047
4257,34056,6,495,6,5940,210,408678,6651,415119,34055
4258,34064,6,495,6,5940,210,408774,6651,415215,34063
4259,34072,6,495,6,5940,210,408870,6651,415311,34071
4260,34080,6,495,6,5940,210,408966,6651,415407,34079
4261,34088,6,495,6,5940,210,409062,6651,415503,34087
4262,34096,6,495,6,5940,210,409158,6651,415599,34095
4263,34104,6,495,6,5940,210,409254,6651,415695,34103
4264,34112,6,495,6,5940,210,409350,6651,415791,34111
4265,34120,6,495,6,5940,210,409446,6651,415887,34119
4266,34128,6,495,6,5940,210,409542,6651,415983,34127
4267,34136,6,495,6,5940,210,409638,6651,416079,34135
4268,34144,6,495,6,5940,210,409734,6651,416175,34143
4269,34152,6,495,6,5940,210,409830,6651,416271,34151
4270,34160,6,495,6,5940,210,409926,6651,416367,34159
4271,34168,6,495,6,5940,210,410022,6651,416463,34167
4272,34176,6,495,6,5940,210,410118,6651,416559,34175
4273,34184,6,495,6,5940,210,410214,6651,416655,34183
4274,34192,6,495,6,5940,210,410310,6651,416751,34191
4275,34200,6,495,6,5940,210,410406,6651,416847,34199
4276,34208,6,495,6,5940,210,410502,6651,416943,34207
4277,34216,6,495,6,5940,210,410598,6651,417039,34215
4278,34224,6,495,6,5940,210,410694,6651,417135,34223
4279,34232,6,495,6,5940,210,410790,6651,417231,34231
4280,34240,6,495,6,5940,210,410886,6651,417327,34239
4281,34248,6,495,6,5940,210,410982,6651,417423,34247
4282,34256,6,495,6,5940,210,411078,6651,417519,34255
4283,34264,6,495,6,5940,210,411174,6651,417615,34263
4284,34272,6,495,6,5940,210,411270,6651,417711,34271
4285,34280,6,495,6,5940,210,411366,6651,417807,34279
4286,34288,6,495,6,5940,210,411462,6651,417903,34287
4287,34296,6,495,6,5940,210,411558,6651,417999,34295
4288,34304,6,495,6,5940,210,411654,6651,418095,34303
4289,34312,6,495,6,5940,210,411750,6651,418191,34311
4290,34320,6,495,6,5940,210,411846,6651,418287,34319
4291,34328,6,495,6,5940,210,411942,6651,418383,34327
4292,34336,6,495,6,5940,210,412038,6651,418479,34335
4293,34344,6,495,6,5940,210,412134,6651,418575,34343
4294,34352,6,495,6,5940,210,412230,6651,418671,34351
4295,34360,6,495,6,5940,210,412326,6651,418767,34359
4296,34368,6,495,6,5940,210,412422,6651,418863,34367
4297,34376,6,495,6,5940,210,412518,6651,418959,34375
4298,34384,6,495,6,5940,210,412614,6651,419055,34383
4299,34392,6,495,6,5940,210,412710,6651,419151,34391
4300,34400,6,495,6,5940,210,412806,6651,419247,34399
4301,34408,6,495,6,5940,210,412902,6651,419343,34407
4302,34416,6,495,6,5940,210,412998,6651,419439,34415
4303,34424,6,495,6,5940,210,413094,6651,419535,34423
4304,34432,6,495,6,5940,210,413190,6651,419631,34431
4305,34440,6,495,6,5940,210,413286,6651,419727,34439
4306,34448,6,495,6,5940,210,413382,6651,419823,34447
4307,34456,6,495,6,5940,210,413478,6651,419919,34455
4308,34464,6,495,6,5940,210,413574,6651,420015,34463
4309,34472,6,495,6,5940,210,413670,6651,420111,34471
4310,34480,6,495,6,5940,210,413766,6651,420207,34479
4311,34488,6,495,6,5940,210,413862,6651,420303,34487
4312,34496,6,495,6,5940,210,413958,6651,420399,34495
4313,34504,6,495,6,5940,210,414054,6651,420495,34503
4314,34512,6,495,6,5940,210,414150,6651,420591,34511
4315,34520,6,495,6,5940,210,414246,6651,420687,34519
4316,34528,6,495,6,5940,210,414342,6651,420783,34527
4317,34536,6,495,6,5940,210,414438,6651,420879,34535
4318,34544,6,495,6,5940,210,414534,6651,420975,34543
4319,34552,6,495,6,5940,210,414630,6651,421071,34551
4320,34560,6,495,6,5940,210,414726,6651,421167,34559
4321,34568,6,495,6,5940,210,414822,6651,421263,34567
4322,34576,6,495,6,5940,210,414918,6651,421359,34575
4323,34584,6,495,6,5940,210,415014,6651,421455,34583
4324,34592,6,495,6,5940,210,415110,6651,421551,34591
4325,34600,6,495,6,5940,210,415206,6651,421647,34599
4326,34608,6,495,6,5940,210,415302,6651,421743,34607
4327,34616,6,495,6,5940,210,415398,6651,421839,34615
4328,34624,6,495,6,5940,210,415494,6651,421935,34623
4329,34632,6,495,6,5940,210,415590,6651,422031,34631
4330,34640,6,495,6,5940,210,415686,6651,422127,34639
4331,34648,6,495,6,5940,210,415782,6651,422223,34647
4332,34656,6,495,6,5940,210,415878,6651,422319,34655
4333,34664,6,495,6,5940,210,415974,6651,422415,34663
4334,34672,6,495,6,5940,210,416070,6651,422511,34671
4335,34680,6,495,6,5940,210,416166,6651,422607,34679
4336,34688,6,495,6,5940,210,416262,6651,422703,34687
4337,34696,6,495,6,5940,210,416358,6651,422799,34695
4338,34704,6,495,6,5940,210,416454,6651,422895,34703
4339,34712,6,495,6,5940,210,416550,6651,422991,34711
4340,34720,6,495,6,5940,210,416646,6651,423087,34719
4341,34728,6,495,6,5940,210,416742,6651,423183,34727
4342,34736,6,495,6,5940,210,416838,6651,423279,34735
4343,34744,6,495,6,5940,210,416934,6651,423375,34743
4344,34752,6,495,6,5940,210,417030,6651,423471,34751
4345,34760,6,495,6,5940,210,417126,6651,423567,34759
4346,34768,6,495,6,5940,210,417222,6651,423663,34767
4347,34776,6,495,6,5940,210,417318,6651,423759,34775
4348,34784,6,495,6,5940,210,417414,6651,423855,34783
4349,34792,6,495,6,5940,210,417510,6651,423951,34791
4350,34800,6,495,6,5940,210,417606,6651,424047,34799
4351,34808,6,495,6,5940,210,417702,6651,424143,34807
4352,34816,6,495,6,5940,210,417798,6651,424239,34815
4353,34824,6,495,6,5940,210,417894,6651,424335,34823
4354,34832,6,495,6,5940,210,417990,6651,424431,34831
4355,34840,6,495,6,5940,210,418086,6651,424527,34839
4356,34848,6,495,6,5940,210,418182,6651,424623,34847
4357,34856,6,495,6,5940,210,418278,6651,424719,34855
4358,34864,6,495,6,5940,210,418374,6651,424815,34863
4359,34872,6,495,6,5940,210,418470,6651,424911,34871
4360,34880,6,495,6,5940,210,418566,6651,425007,34879
4361,34888,6,495,6,5940,210,418662,6651,425103,34887
4362,34896,6,495,6,5940,210,418758,6651,425199,34895
4363,34904,6,495,6,5940,210,418854,6651,425295,34903
4364,34912,6,495,6,5940,210,418950,6651,425391,34911
4365,34920,6,495,6,5940,210,419046,6651,425487,34919
4366,34928,6,495,6,5940,210,419142,6651,425583,34927
4367,34936,6,495,6,5940,210,419238,6651,425679,34935
4368,34944,6,495,6,5940,210,419334,6651,425775,34943
4369,34952,6,495,6,5940,210,419430,6651,425871,34951
4370,34960,6,495,6,5940,210,419526,6651,425967,34959
4371,34968,6,495,6,5940,210,419622,6651,426063,34967
4372,34976,6,495,6,5940,210,419718,6651,426159,34975
4373,34984,6,495,6,5940,210,419814,6651,426255,34983
4374,34992,6,495,6,5940,210,419910,6651,426351,34991
4375,35000,6,495,6,5940,210,420006,6651,426447,34999
4376,35008,6,495,6,5940,210,420102,6651,426543,35007
4377,35016,6,495,6,5940,210,420198,6651,426639,35015
4378,35024,6,495,6,5940,210,420294,6651,426735,35023
4379,35032,6,495,6,5940,210,420390,6651,426831,35031
4380,35040,6,495,6,5940,210,420486,6651,426927,35039
4381,35048,6,495,6,5940,210,420582,6651,427023,35047
4382,35056,6,495,6,5940,210,420678,6651,427119,35055
4383,35064,6,495,6,5940,210,420774,6651,427215,35063
4384,35072,6,495,6,5940,210,420870,6651,427311,35071
4385,35080,6,495,6,5940,210,420966,6651,427407,35079
4386,35088,6,495,6,5940,210,421062,6651,427503,35087
4387,35096,6,495,6,5940,210,421158,6651,427599,35095
4388,35104,6,495,6,5940,210,421254,6651,427695,35103
4389,35112,6,495,6,5940,210,421350,6651,427791,35111
4390,35120,6,495,6,5940,210,421446,6651,427887,35119
4391,35128,6,495,6,5940,210,421542,6651,427983,35127
4392,35136,6,495,6,5940,210,421638,6651,428079,35135
4393,35144,6,495,6,5940,210,421734,6651,428175,35143
4394,35152,6,495,6,5940,210,421830,6651,428271,35151
4395,35160,6,495,6,5940,210,421926,6651,428367,35159
4396,35168,6,495,6,5940,210,422022,6651,428463,35167
4397,35176,6,495,6,5940,210,422118,6651,428559,35175
4398,35184,6,495,6,5940,210,422214,6651,428655,35183
4399,35192,6,495,6,5940,210,422310,6651,428751,35191
4400,35200,6,495,6,5940,210,422406,6651,428847,35199
4401,35208,6,495,6,5940,210,422502,6651,428943,35207
4402,35216,6,495,6,5940,210,422598,6651,429039,35215
4403,35224,6,495,6,5940,210,422694,6651,429135,35223
4404,35232,6,495,6,5940,210,422790,6651,429231,35231
4405,35240,6,495,6,5940,210,422886,6651,429327,35239
4406,35248,6,495,6,5940,210,422982,6651,429423,35247
4407,35256,6,495,6,5940,210,423078,6651,429519,35255
4408,35264,6,495,6,5940,210,423174,6651,429615,35263
4409,35272,6,495,6,5940,210,423270,6651,429711,35271
4410,35280,6,495,6,5940,210,423366,6651,429807,35279
4411,35288,6,495,6,5940,210,423462,6651,429903,35287
4412,35296,6,495,6,5940,210,423558,6651,429999,35295
4413,35304,6,495,6,5940,210,423654,6651,430095,35303
4414,35312,6,495,6,5940,210,423750,6651,430191,35311
4415,35320,6,495,6,5940,210,423846,6651,430287,35319
4416,35328,6,495,6,5940,210,423942,6651,430383,35327
4417,35336,6,495,6,5940,210,424038,6651,430479,35335
4418,35344,6,495,6,5940,210,424134,6651,430575,35343
4419,35352,6,495,6,5940,210,424230,6651,430671,35351
4420,35360,6,495,6,5940,210,424326,6651,430767,35359
4421,35368,6,495,6,5940,210,424422,6651,430863,35367
4422,35376,6,495,6,5940,210,424518,6651,430959,35375
4423,35384,6,495,6,5940,210,424614,6651,431055,35383
4424,35392,6,495,6,5940,210,424710,6651,431151,35391
4425,35400,6,495,6,5940,210,424806,6651,431247,35399
4426,35408,6,495,6,5940,210,424902,6651,431343,35407
4427,35416,6,495,6,5940,210,424998,6651,431439,35415
4428,35424,6,495,6,5940,210,425094,6651,431535,35423
4429,35432,6,495,6,5940,210,425190,6651,431631,35431
4430,35440,6,495,6,5940,210,425286,6651,431727,35439
4431,35448,6,495,6,5940,210,425382,6651,431823,35447
4432,35456,6,495,6,5940,210,425478,6651,431919,35455
4433,35464,6,495,6,5940,210,425574,6651,432015,35463
4434,35472,6,495,6,5940,210,425670,6651,432111,35471
4435,35480,6,495,6,5940,210,425766,6651,432207,35479
4436,35488,6,495,6,5940,210,425862,6651,432303,35487
4437,35496,6,495,6,5940,210,425958,6651,432399,35495
4438,35504,6,495,6,5940,210,426054,6651,432495,35503
4439,35512,6,495,6,5940,210,426150,6651,432591,35511
4440,35520,6,495,6,5940,210,426246,6651,432687,35519
4441,35528,6,495,6,5940,210,426342,6651,432783,35527
4442,35536,6,495,6,5940,210,426438,6651,432879,35535
4443,35544,6,495,6,5940,210,426534,6651,432975,35543
4444,35552,6,495,6,5940,210,426630,6651,433071,35551
4445,35560,6,495,6,5940,210,426726,6651,433167,35559
4446,35568,6,495,6,5940,210,426822,6651,433263,35567
4447,35576,6,495,6,5940,210,426918,6651,433359,35575
4448,35584,6,495,6,5940,210,427014,6651,433455,35583
4449,35592,6,495,6,5940,210,427110,6651,433551,35591
4450,35600,6,495,6,5940,210,427206,6651,433647,35599
4451,35608,6,495,6,5940,210,427302,6651,433743,35607
4452,35616,6,495,6,5940,210,427398,6651,433839,35615
4453,35624,6,495,6,5940,210,427494,6651,433935,35623
4454,35632,6,495,6,5940,210,427590,6651,434031,35631
4455,35640,6,495,6,5940,210,427686,6651,434127,35639
4456,35648,6,495,6,5940,210,427782,6651,434223,35647
4457,35656,6,495,6,5940,210,427878,6651,434319,35655
4458,35664,6,495,6,5940,210,427974,6651,434415,35663
4459,35672,6,495,6,5940,210,428070,6651,434511,35671
4460,35680,6,495,6,5940,210,428166,6651,434607,35679
4461,35688,6,495,6,5940,210,428262,6651,434703,35687
4462,35696,6,495,6,5940,210,428358,6651,434799,35695
4463,35704,6,495,6,5940,210,428454,6651,434895,35703
4464,35712,6,495,6,5940,210,428550,6651,434991,35711
4465,35720,6,495,6,5940,210,428646,6651,435087,35719
4466,35728,6,495,6,5940,210,428742,6651,435183,35727
4467,35736,6,495,6,5940,210,428838,6651,435279,35735
4468,35744,6,495,6,5940,210,428934,6651,435375,35743
4469,35752,6,495,6,5940,210,429030,6651,435471,35751
4470,35760,6,495,6,5940,210,429126,6651,435567,35759
4471,35768,6,495,6,5940,210,429222,6651,435663,35767
4472,35776,6,495,6,5940,210,429318,6651,435759,35775
4473,35784,6,495,6,5940,210,429414,6651,435855,35783
4474,35792,6,495,6,5940,210,429510,6651,435951,35791
4475,35800,6,495,6,5940,210,429606,6651,436047,35799
4476,35808,6,495,6,5940,210,429702,6651,436143,35807
4477,35816,6,495,6,5940,210,429798,6651,436239,35815
4478,35824,6,495,6,5940,210,429894,6651,436335,35823
4479,35832,6,495,6,5940,210,429990,6651,436431,35831
4480,35840,6,495,6,5940,210,430086,6651,436527,35839
4481,35848,6,495,6,5940,210,430182,6651,436623,35847
4482,35856,6,495,6,5940,210,430278,6651,436719,35855
4483,35864,6,495,6,5940,210,430374,6651,436815,35863
4484,35872,6,495,6,5940,210,430470,6651,436911,35871
4485,35880,6,495,6,5940,210,430566,6651,437007,35879
4486,35888,6,495,6,5940,210,430662,6651,437103,35887
4487,35896,6,495,6,5940,210,430758,6651,437199,35895
4488,35904,6,495,6,5940,210,430854,6651,437295,35903
4489,35912,6,495,6,5940,210,430950,6651,437391,35911
4490,35920,6,495,6,5940,210,431046,6651,437487,35919
4491,35928,6,495,6,5940,210,431142,6651,437583,35927
4492,35936,6,495,6,5940,210,431238,6651,437679,35935
4493,35944,6,495,6,5940,210,431334,6651,437775,35943
4494,35952,6,495,6,5940,210,431430,6651,437871,35951
